min,mean,max,std
0.4582953509571559,0.5007352884789038,0.5576611971342732,0.01457804251908378
0.6336656619522374,0.6613765122951022,0.7073347857661583,0.01162755145188502
0.7912200102092904,0.8172817912285975,0.8453661034306196,0.008588632645296426
0.9942379717660617,0.9974096220861304,0.9981288425554664,0.0003886718418890675
0.9996567112941984,0.9999988557043139,1.0,1.978672212586186e-05
0.5290917691579943,0.6501100205543278,0.8653447765611127,0.07175011123118613
0.6848077813802687,0.7917799274452436,0.9338723650014439,0.0421450790036643
0.8027522935779816,0.8896454142035287,0.9886769964243146,0.029159818082196802
0.9850785340314137,0.9957644992078706,1.0,0.0035159070325137772
0.9996632996632997,0.9999829455067708,1.0,6.985655768005891e-05
0.25153793574846206,0.33402698471714826,0.4146387474061498,0.025363483952474973
0.429260182876143,0.4988102256645241,0.5743440233236151,0.023812209970338085
0.7108635097493036,0.7386464349066554,0.7722321251733016,0.011529648251129097
0.9971524721718872,0.9985648929203038,0.999529964747356,0.0005884687110418142
1.0,1.0,1.0,0.0
0.5334441213128376,0.644079315006173,0.7693817468105987,0.03835416277482808
0.6147469458987783,0.7064385678764323,0.8186323092170465,0.033830073870420474
0.7581818181818182,0.8265354922541347,0.9074257425742575,0.026212386027438684
0.9951794322442421,0.9990668760265425,1.0,0.0006445172425967031
1.0,1.0,1.0,0.0
0.36866037075900665,0.4283173720245771,0.46900362631669834,0.016713317822139962
0.569012056865215,0.5909564398421537,0.6123087621696801,0.007801998995316097
0.7353281853281853,0.7492269144040519,0.7629260819609345,0.006128369149459716
0.9737609329446064,0.9829745971997653,0.9889515219842164,0.0027223727642107978
0.9980738362760835,0.9999195102135079,1.0,0.00027501459694151496
0.6230551626591231,0.690549947586132,0.7498138495904692,0.02508485347424947
0.843705035971223,0.8870917336579887,0.9188137164040778,0.015411597561483905
0.9554794520547946,0.9680761241238135,0.977359208523592,0.005124257188604958
0.998598037252153,0.9994755881454763,1.0,0.00023073149062734477
1.0,1.0,1.0,0.0
0.22604259094942325,0.38644062987088706,0.5074021012416428,0.05940296350457963
0.35666368515205726,0.5029496227503182,0.6116646415552855,0.057847727742783905
0.7232998885172798,0.7770095930815849,0.8184760956175299,0.015634267545156427
0.9974182444061962,0.9991400160104228,1.0,0.0005738294090219953
1.0,1.0,1.0,0.0
0.4408839779005525,0.47544217575701747,0.502330743618202,0.011721294506734726
0.6209658960860609,0.6547513390711533,0.6789413118527042,0.010678120629150223
0.8377777777777777,0.8534918522455641,0.8691952346219305,0.005158536619389473
0.9990963855421687,0.9998503114081695,1.0,0.00021224514118698098
1.0,1.0,1.0,0.0
0.503574115876599,0.5389038317075417,0.5776173285198556,0.014367737069704838
0.6418530983963572,0.685209392082799,0.7395079594790159,0.01690632283688978
0.8172535944988539,0.8412749047297859,0.8650758251561106,0.00937176000557261
0.9930087390761548,0.9960155257756207,0.9974180222050091,0.00071044439657473
0.9993670886075949,0.9999344038089126,1.0,0.0001323798871278912
